79902657, VITTSJÖ, Bookcases & shelving units, 554.0, No old price, true, https://www.ikea.com/sa/en/p/vittsjoe-shelving-unit-with-laptop-table-black-brown-glass-s79902657/, false,         Shelving unit with laptop table          200x36x175 cm, Johan Kroon, 36, 0, 200
90301555, KALLAX, Bookcases & shelving units, 115.0, No old price, true, https://www.ikea.com/sa/en/p/kallax-shelving-unit-white-90301555/, false,         Shelving unit          77x42 cm, IKEA of Sweden, 39, 42, 77
20417205, STUK, Bookcases & shelving units, 35.0, No old price, true, https://www.ikea.com/sa/en/p/stuk-storage-case-pink-20417205/, false,         Storage case          55x51x18 cm, IKEA of Sweden, 51, 18, 55
60419962, JONAXEL, Bookcases & shelving units, 15.0, No old price, true, https://www.ikea.com/sa/en/p/jonaxel-wire-basket-white-60419962/, false,         Wire basket          25x51x15 cm, IKEA of Sweden, 51, 15, 25
295554, BESTÅ, Bookcases & shelving units, 25.0, No old price, true, https://www.ikea.com/sa/en/p/besta-shelf-white-00295554/, false,         Shelf          56x36 cm, IKEA of Sweden, 36, 0, 56
20323358, BILLY, Bookcases & shelving units, 50.0, No old price, true, https://www.ikea.com/sa/en/p/billy-extra-shelf-brown-ash-veneer-20323358/, false,         Extra shelf          76x26 cm, IKEA of Sweden, 26, 0, 76
40218554, ALGOT, Bookcases & shelving units, 15.6, SR 26, true, https://www.ikea.com/sa/en/p/algot-shelf-white-40218554/, false,         Shelf          40x38 cm, Francis Cayouette, 38, 0, 40
60295706, MOSTORP, Bookcases & shelving units, 417.0, SR 695, true, https://www.ikea.com/sa/en/p/mostorp-wall-shelf-beige-high-gloss-beige-60295706/, false,         Wall shelf          160x27 cm, 602.957.06 With a media shelf you can make the most of the wall area while freeing up space on the floor.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home sold separately., 27, 27, 160
90311069, OBSERVATÖR, Bookcases & shelving units, 15.0, No old price, true, https://www.ikea.com/sa/en/p/observatoer-clip-on-basket-white-90311069/, false,         Clip-on basket, Henrik Preutz, 0, 18, 30
40347886, EDVALLA, Bookcases & shelving units, 25.0, No old price, true, https://www.ikea.com/sa/en/p/edvalla-drop-handle-brass-colour-40347886/, false,         Drop handle          18 mm, Francis Cayouette, 11, 0, 33
10218517, ALGOT, Bookcases & shelving units, 18.0, SR 30, true, https://www.ikea.com/sa/en/p/algot-mesh-basket-white-10218517/, false,         Mesh basket          38x60x14 cm, Francis Cayouette, 60, 14, 38
39285827, EKET, Bookcases & shelving units, 80.0, No old price, true, https://www.ikea.com/sa/en/p/eket-wall-mounted-shelving-unit-dark-grey-s39285827/, false,         Wall-mounted shelving unit          35x25x35 cm, IKEA of Sweden/Jon Karlsson, 25, 35, 35
40309573, STUK, Bookcases & shelving units, 35.0, No old price, true, https://www.ikea.com/sa/en/p/stuk-storage-case-white-grey-40309573/, false,         Storage case          55x51x18 cm, IKEA of Sweden, 51, 18, 55
29299165, BESTÅ, Bookcases & shelving units, 925.0, No old price, true, https://www.ikea.com/sa/en/p/besta-tv-bench-with-doors-black-brown-notviken-grey-green-s29299165/, false,         TV bench with doors          180x42x38 cm, IKEA of Sweden, 42, 38, 180
40322862, SVALNÄS, Bookcases & shelving units, 80.0, No old price, true, https://www.ikea.com/sa/en/p/svalnaes-shelf-bamboo-40322862/, false,         Shelf          81x15 cm, Jon Karlsson, 15, 0, 81
50218563, ALGOT, Bookcases & shelving units, 6.0, SR 10, true, https://www.ikea.com/sa/en/p/algot-rod-for-brackets-white-50218563/, false,         Rod for brackets          60 cm, Francis Cayouette, 0, 0, 60
